d_within,d_between,d_total
-0.06105577993896478,-0.03367141745602922,-0.094727197394994
-0.06253930302780937,-0.03121914325593429,-0.09375844628374366
-0.06375691490763391,-0.04062363673866501,-0.10438055164629892
-0.05731983853493236,-0.0430123346015108,-0.10033217313644316
-0.06259779272625542,-0.03599916407156381,-0.09859695679781924
-0.06254259710010743,-0.032751108677002955,-0.0952937057771104
-0.061316336528566585,-0.034123346824645975,-0.09543968335321257
-0.06548294704052879,-0.025806462465309737,-0.09128940950583853
-0.06329398452984769,-0.037663753432772985,-0.1009577379626207
-0.06475779522467753,-0.03807645471566322,-0.10283424994034077
-0.06861565486152904,-0.024330814889169942,-0.09294646975069898
-0.055700996055623314,-0.04004711330053831,-0.09574810935616163
-0.06677473435565043,-0.030353778740294504,-0.09712851309594492
-0.06328902087736757,-0.027361476313246605,-0.09065049719061416
-0.0646991813614505,-0.031448114917512315,-0.09614729627896283
-0.05771659142923712,-0.0439188900575118,-0.10163548148674892
-0.059910458700745274,-0.037256670938959006,-0.09716712963970428
-0.06346245500591015,-0.03453502499678733,-0.09799748000269747
-0.06134051090539752,-0.033292609910252895,-0.09463312081565042
-0.07003086175339415,-0.02477467501110648,-0.09480553676450063
-0.05712923567931469,-0.04018940405865527,-0.09731863973796995
-0.06362188180300116,-0.040392998674065234,-0.10401488047706638
-0.06494055377072368,-0.03236340475854162,-0.0973039585292653
-0.06847032596481469,-0.024078037359475137,-0.09254836332428984
-0.06120857078343304,-0.046758746300955605,-0.10796731708438864
-0.05774456835361036,-0.02882962666724199,-0.08657419502085235
-0.06196015374529489,-0.03196566737613776,-0.09392582112143266
-0.06274564094547318,-0.03136236962127867,-0.09410801056675183
-0.059297154040916754,-0.03931849270421954,-0.09861564674513629
-0.06463574072521905,-0.02422739483836638,-0.08886313556358541
-0.06008219072032181,-0.04240932196907686,-0.10249151268939867
-0.06206114315116119,-0.026883402005213906,-0.0889445451563751
-0.06205358153815679,-0.03570909054633947,-0.09776267208449627
-0.06595023873319723,-0.027256682472547193,-0.09320692120574442
-0.058604683591991835,-0.03514426679791949,-0.09374895038991134
-0.060909877206707166,-0.03292611902514761,-0.09383599623185478
-0.06379156845152606,-0.031051947236831686,-0.09484351568835775
-0.06120788712996021,-0.03677945937763338,-0.09798734650759358
-0.059735976804236694,-0.034754782332555745,-0.09449075913679245
-0.060134839840467996,-0.0363927730941366,-0.09652761293460457
-0.05769061554608434,-0.03475194237665752,-0.09244255792274186
-0.05959997209686394,-0.03466160268830469,-0.09426157478516861
-0.06310177375401466,-0.034259297411202844,-0.09736107116521751
-0.06563371193624148,-0.02823387148141992,-0.09386758341766141
-0.06375118663100175,-0.036037995608634736,-0.0997891822396365
-0.06563448342842461,-0.031605731940552405,-0.097240215368977
-0.05842452555112792,-0.038933445430062955,-0.09735797098119087
-0.06644081034466354,-0.03558312462018965,-0.10202393496485318
-0.060625798412534224,-0.039749478956732344,-0.10037527736926657
-0.06166732252564869,-0.028606434655355784,-0.09027375718100447
-0.060543722455986916,-0.0410031387566316,-0.10154686121261851
-0.05850954303869514,-0.03755129628224582,-0.09606083932094095
-0.062011387355024365,-0.03163229405164334,-0.0936436814066677
-0.059782843366617475,-0.03895845171761357,-0.09874129508423103
-0.06118161720334795,-0.02985777125354471,-0.09103938845689266
-0.06094138837868131,-0.027300414228849428,-0.08824180260753074
-0.06148350040948116,-0.02901901191598327,-0.09050251232546443
-0.061345388501228726,-0.04590577170068545,-0.10725116020191419
-0.06292428839331796,-0.028498185389489894,-0.09142247378280785
-0.06531415959069847,-0.026672697359086936,-0.09198685694978541
-0.0661496095698571,-0.029908720179966385,-0.09605832974982349
-0.06232667109431522,-0.025729104305990513,-0.08805577540030574
-0.060335835139587284,-0.03281772443185284,-0.09315355957144011
-0.05858300570955912,-0.03203470872103935,-0.09061771443059849
-0.06354645399267975,-0.04026563504751984,-0.10381208904019959
-0.06232930976669246,-0.03154346150750324,-0.0938727712741957
-0.05590310676282108,-0.03484377863735541,-0.09074688540017647
-0.061580281919571295,-0.030639895097221845,-0.09222017701679314
-0.06090411593709188,-0.029081671589580485,-0.08998578752667238
